,_id,choices,correct,correct_choice,expName,gameid,img_lure,img_sample,img_target,index,inputid,internal_node_id,iterationName,projName,response,rt,sessionID,stimulus,studyID,time_elapsed,trial_index,trial_type,userID
3882,63a07e108c4fcd3ab5d83ae1,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/4_13_12/random/2.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/18_4_11/random/1.png']",True,0.0,class-project-0,5841-e07fdae6-1491-4ad1-a534-c7c249d48b11,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/18_4_11/random/1.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/4_13_12/random/4.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/4_13_12/random/2.png,10.0,,0.0-19.0,iter_0,scenegraph-m2s,0,3867,63a07d553b4caa3046c84936,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/4_13_12/random/4.png,63a07b21ee74c867210551b3,181638,19,plugin-m2s-task,60189713dcf864178f74a1ce
3883,63a07e148c4fcd3ab5d83ae2,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/12_7_5/nonequtriangle/4.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_18_12/nonequtriangle/7.png']",True,1.0,class-project-0,5841-e07fdae6-1491-4ad1-a534-c7c249d48b11,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/12_7_5/nonequtriangle/4.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_18_12/nonequtriangle/8.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_18_12/nonequtriangle/7.png,11.0,,0.0-20.0,iter_0,scenegraph-m2s,1,2282,63a07d553b4caa3046c84936,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_18_12/nonequtriangle/8.png,63a07b21ee74c867210551b3,184940,20,plugin-m2s-task,60189713dcf864178f74a1ce
3884,63a07e1c8c4fcd3ab5d83ae3,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/12_4_11/random/3.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/4_12_11/random/4.png']",True,0.0,class-project-0,5841-e07fdae6-1491-4ad1-a534-c7c249d48b11,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/4_12_11/random/4.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/12_4_11/random/6.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/12_4_11/random/3.png,12.0,,0.0-21.0,iter_0,scenegraph-m2s,0,7403,63a07d553b4caa3046c84936,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/12_4_11/random/6.png,63a07b21ee74c867210551b3,193353,21,plugin-m2s-task,60189713dcf864178f74a1ce
3885,63a07e1f8c4fcd3ab5d83ae4,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/14_11_7/nonequtriangle/3.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_14_18/nonequtriangle/9.png']",True,1.0,class-project-0,5841-e07fdae6-1491-4ad1-a534-c7c249d48b11,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/14_11_7/nonequtriangle/3.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_14_18/nonequtriangle/4.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_14_18/nonequtriangle/9.png,13.0,,0.0-22.0,iter_0,scenegraph-m2s,1,1566,63a07d553b4caa3046c84936,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_14_18/nonequtriangle/4.png,63a07b21ee74c867210551b3,195928,22,plugin-m2s-task,60189713dcf864178f74a1ce
3886,63a07e218c4fcd3ab5d83ae5,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/14_18_12/nonequtriangle/4.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/18_14_12/line/8.png']",True,1.0,class-project-0,5841-e07fdae6-1491-4ad1-a534-c7c249d48b11,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/14_18_12/nonequtriangle/4.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/18_14_12/line/2.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/18_14_12/line/8.png,14.0,,0.0-23.0,iter_0,scenegraph-m2s,1,1950,63a07d553b4caa3046c84936,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/18_14_12/line/2.png,63a07b21ee74c867210551b3,198889,23,plugin-m2s-task,60189713dcf864178f74a1ce
3887,63a07e248c4fcd3ab5d83ae6,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/12_4_13/line/4.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/12_7_13/line/1.png']",True,0.0,class-project-0,5841-e07fdae6-1491-4ad1-a534-c7c249d48b11,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/12_7_13/line/1.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/12_4_13/line/7.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/12_4_13/line/4.png,15.0,,0.0-24.0,iter_0,scenegraph-m2s,0,1716,63a07d553b4caa3046c84936,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/12_4_13/line/7.png,63a07b21ee74c867210551b3,201617,24,plugin-m2s-task,60189713dcf864178f74a1ce
3888,63a07e278c4fcd3ab5d83ae7,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_12_14/line/9.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_12_14/nonequtriangle/3.png']",True,0.0,class-project-0,5841-e07fdae6-1491-4ad1-a534-c7c249d48b11,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_12_14/nonequtriangle/3.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_12_14/line/2.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_12_14/line/9.png,16.0,,0.0-25.0,iter_0,scenegraph-m2s,0,1870,63a07d553b4caa3046c84936,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_12_14/line/2.png,63a07b21ee74c867210551b3,204496,25,plugin-m2s-task,60189713dcf864178f74a1ce
3889,63a07e2a8c4fcd3ab5d83ae8,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_10_11/line/4.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/4_10_7/line/1.png']",True,0.0,class-project-0,5841-e07fdae6-1491-4ad1-a534-c7c249d48b11,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/4_10_7/line/1.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_10_11/line/5.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_10_11/line/4.png,17.0,,0.0-26.0,iter_0,scenegraph-m2s,0,2097,63a07d553b4caa3046c84936,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_10_11/line/5.png,63a07b21ee74c867210551b3,207603,26,plugin-m2s-task,60189713dcf864178f74a1ce
3890,63a07e2d8c4fcd3ab5d83ae9,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/2_14_10/random/8.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/4_11_12/line/1.png']",True,1.0,class-project-0,5841-e07fdae6-1491-4ad1-a534-c7c249d48b11,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/2_14_10/random/8.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/4_11_12/line/5.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/4_11_12/line/1.png,18.0,,0.0-27.0,iter_0,scenegraph-m2s,1,2227,63a07d553b4caa3046c84936,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/4_11_12/line/5.png,63a07b21ee74c867210551b3,210840,27,plugin-m2s-task,60189713dcf864178f74a1ce
3891,63a07e328c4fcd3ab5d83aea,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_10_4/random/7.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_12_14/line/1.png']",True,1.0,class-project-0,5841-e07fdae6-1491-4ad1-a534-c7c249d48b11,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_10_4/random/7.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_12_14/line/3.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_12_14/line/1.png,19.0,,0.0-28.0,iter_0,scenegraph-m2s,1,3468,63a07d553b4caa3046c84936,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_12_14/line/3.png,63a07b21ee74c867210551b3,215326,28,plugin-m2s-task,60189713dcf864178f74a1ce
3892,63a07e348c4fcd3ab5d83aeb,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_11_2/nonequtriangle/1.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/18_2_7/line/5.png']",True,0.0,class-project-0,5841-e07fdae6-1491-4ad1-a534-c7c249d48b11,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/18_2_7/line/5.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_11_2/nonequtriangle/5.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_11_2/nonequtriangle/1.png,20.0,,0.0-29.0,iter_0,scenegraph-m2s,0,1183,63a07d553b4caa3046c84936,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_11_2/nonequtriangle/5.png,63a07b21ee74c867210551b3,217519,29,plugin-m2s-task,60189713dcf864178f74a1ce
3893,63a07e408c4fcd3ab5d83aec,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/2_10_12/random/4.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_12_2/nonequtriangle/3.png']",True,1.0,class-project-0,5841-e07fdae6-1491-4ad1-a534-c7c249d48b11,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/2_10_12/random/4.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_12_2/nonequtriangle/5.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_12_2/nonequtriangle/3.png,21.0,,0.0-30.0,iter_0,scenegraph-m2s,1,10383,63a07d553b4caa3046c84936,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_12_2/nonequtriangle/5.png,63a07b21ee74c867210551b3,228920,30,plugin-m2s-task,60189713dcf864178f74a1ce
3894,63a07e438c4fcd3ab5d83aed,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/11_7_4/random/9.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/2_11_7/line/2.png']",True,0.0,class-project-0,5841-e07fdae6-1491-4ad1-a534-c7c249d48b11,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/2_11_7/line/2.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/11_7_4/random/1.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/11_7_4/random/9.png,22.0,,0.0-31.0,iter_0,scenegraph-m2s,0,2562,63a07d553b4caa3046c84936,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/11_7_4/random/1.png,63a07b21ee74c867210551b3,232499,31,plugin-m2s-task,60189713dcf864178f74a1ce
3895,63a07e468c4fcd3ab5d83aee,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/2_18_13/line/9.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/18_2_11/nonequtriangle/1.png']",True,1.0,class-project-0,5841-e07fdae6-1491-4ad1-a534-c7c249d48b11,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/2_18_13/line/9.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/18_2_11/nonequtriangle/6.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/18_2_11/nonequtriangle/1.png,23.0,,0.0-32.0,iter_0,scenegraph-m2s,1,2239,63a07d553b4caa3046c84936,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/18_2_11/nonequtriangle/6.png,63a07b21ee74c867210551b3,235752,32,plugin-m2s-task,60189713dcf864178f74a1ce
3896,63a07e4d8c4fcd3ab5d83aef,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_2_5/random/7.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_2_5/nonequtriangle/6.png']",True,1.0,class-project-0,5841-e07fdae6-1491-4ad1-a534-c7c249d48b11,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_2_5/random/7.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_2_5/nonequtriangle/3.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_2_5/nonequtriangle/6.png,24.0,,0.0-33.0,iter_0,scenegraph-m2s,1,6069,63a07d553b4caa3046c84936,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/13_2_5/nonequtriangle/3.png,63a07b21ee74c867210551b3,242829,33,plugin-m2s-task,60189713dcf864178f74a1ce
3897,63a07e518c4fcd3ab5d83af0,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/11_2_13/line/8.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/2_11_13/nonequtriangle/6.png']",True,1.0,class-project-0,5841-e07fdae6-1491-4ad1-a534-c7c249d48b11,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/11_2_13/line/8.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/2_11_13/nonequtriangle/2.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/2_11_13/nonequtriangle/6.png,25.0,,0.0-34.0,iter_0,scenegraph-m2s,1,2393,63a07d553b4caa3046c84936,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/2_11_13/nonequtriangle/2.png,63a07b21ee74c867210551b3,246245,34,plugin-m2s-task,60189713dcf864178f74a1ce
3898,63a07e528c4fcd3ab5d83af1,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/11_10_13/nonequtriangle/8.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/2_13_14/nonequtriangle/5.png']",True,0.0,class-project-0,7223-a8d623fd-0919-4097-ad22-811c30afd852,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/2_13_14/nonequtriangle/5.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/11_10_13/nonequtriangle/7.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/11_10_13/nonequtriangle/8.png,0.0,,0.0-9.0,iter_0,scenegraph-m2s,0,3080,63a07db36f903d60fdbe3214,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/11_10_13/nonequtriangle/7.png,63a07b21ee74c867210551b2,138776,9,plugin-m2s-task,62e99c5ba3484be10c322440
3899,63a07e548c4fcd3ab5d83af2,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/4_10_13/line/7.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/2_11_5/random/1.png']",True,1.0,class-project-0,5841-e07fdae6-1491-4ad1-a534-c7c249d48b11,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/4_10_13/line/7.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/2_11_5/random/6.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/2_11_5/random/1.png,26.0,,0.0-35.0,iter_0,scenegraph-m2s,1,2559,63a07d553b4caa3046c84936,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/2_11_5/random/6.png,63a07b21ee74c867210551b3,249817,35,plugin-m2s-task,60189713dcf864178f74a1ce
3900,63a07e588c4fcd3ab5d83af3,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/5_10_4/line/2.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_7_14/line/2.png']",True,0.0,class-project-0,5841-e07fdae6-1491-4ad1-a534-c7c249d48b11,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_7_14/line/2.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/5_10_4/line/8.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/5_10_4/line/2.png,27.0,,0.0-36.0,iter_0,scenegraph-m2s,0,2123,63a07d553b4caa3046c84936,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/5_10_4/line/8.png,63a07b21ee74c867210551b3,252947,36,plugin-m2s-task,60189713dcf864178f74a1ce
3901,63a07e5b8c4fcd3ab5d83af4,"['https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/11_14_5/line/6.png', 'https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_14_13/line/2.png']",True,1.0,class-project-0,2644-f98abbe8-50e9-4bf1-b6b8-0a92fb415e72,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/11_14_5/line/6.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_14_13/line/4.png,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_14_13/line/2.png,0.0,,0.0-9.0,iter_0,scenegraph-m2s,1,1890,63a07df32e6d92327209d0f0,https://scenegraph-m2s-beth-aryan-class-project0.s3.amazonaws.com/10_14_13/line/4.png,63a07b21ee74c867210551b2,84403,9,plugin-m2s-task,5c745818d60d380001413364
